n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares,kw_min,kw_max,kw_avg,data_channel,weekday
12.0,413.0,0.556390976049,0.999999996241,0.680451125261,15.0,7.0,1.0,1.0,4.7215496368,7.0,1400.0,4500.0,2300.0,0.196574021931,0.325471654654,0.0287663388845,0.420615653423,0.0285723311072,0.300737373737,0.0935656565657,0.0242130750605,0.00968523002421,0.714285714286,0.285714285714,0.24696969697,0.0333333333333,0.5,-0.195138888889,-0.25,-0.155555555556,1.0,0.0,0.5,0.0,2900.0,1800.0,3802.16625917,2957.31844364,2,5
9.0,598.0,0.43367346865,0.999999997167,0.583569403446,11.0,4.0,1.0,0.0,4.70234113712,8.0,2100.0,3200.0,2650.0,0.296961886832,0.0250381998851,0.627881259769,0.0251120462467,0.0250066072681,0.472626984127,0.139076479076,0.0518394648829,0.0183946488294,0.738095238095,0.261904761905,0.327035330261,0.0333333333333,0.75,-0.176262626263,-0.4,-0.1,0.0,0.0,0.5,0.0,3600.0,0.0,3802.16625917,1453.87448305,4,5
9.0,155.0,0.627450976291,0.999999989691,0.721649477096,5.0,3.0,1.0,0.0,4.65806451613,9.0,2700.0,2700.0,2700.0,0.0226714357564,0.0222528977734,0.524549728324,0.408302956195,0.0222229819512,0.357777777778,0.200555555556,0.0774193548387,0.0,1.0,0.0,0.250694444444,0.0333333333333,0.7,0.0,0.0,0.0,0.533333333333,0.204166666667,0.0333333333333,0.204166666667,1400.0,692.0,8405.34591195,4165.37646191,4,5
9.0,862.0,0.465088756846,0.999999998051,0.635477581607,16.0,0.0,1.0,0.0,4.72505800464,7.0,0.0,0.0,0.0,0.0288686616458,0.0285723572354,0.742862854597,0.170934036079,0.028762090443,0.510477616699,0.195650944663,0.0591647331787,0.0232018561485,0.718309859155,0.281690140845,0.465324250912,0.05,1.0,-0.264444444444,-0.75,-0.1,0.0,0.0,0.5,0.0,130.0,0.0,6417.24,2543.16156136,6,5
9.0,597.0,0.509369675453,0.999999997183,0.687323941726,11.0,6.0,8.0,0.0,4.50586264657,7.0,503.0,7800.0,3500.6,0.0285990114183,0.028572220547,0.0285755289501,0.028571585939,0.885681653146,0.545983877234,0.219206487956,0.0569514237856,0.0117252931323,0.829268292683,0.170731707317,0.410093582888,0.1,1.0,-0.363492063492,-0.4,-0.155555555556,0.0,0.0,0.5,0.0,2100.0,2042.36619718,3303.57523246,2760.82147794,5,6
12.0,142.0,0.683098586739,0.999999987952,0.783132520685,5.0,2.0,0.0,0.0,4.52112676056,8.0,1700.0,1700.0,1700.0,0.0250011076907,0.0250006465515,0.182255501726,0.0254639952465,0.742278748785,0.378787878788,0.14946969697,0.0422535211268,0.00704225352113,0.857142857143,0.142857142857,0.269949494949,0.136363636364,0.5,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,2100.0,2627.84061135,4832.4375,3650.5654743,5,6
6.0,478.0,0.556962024141,0.999999996516,0.714285711797,8.0,0.0,1.0,0.0,5.03556485356,4.0,0.0,0.0,0.0,0.512327309694,0.0500107173877,0.337446673863,0.0502141718878,0.0500011271674,0.45907977208,0.0498518518519,0.0460251046025,0.0230125523013,0.666666666667,0.333333333333,0.252348484848,0.0333333333333,0.6,-0.287878787879,-0.8,-0.05,0.0,0.0,0.5,0.0,1400.0,1781.0,3803.47674419,3168.19558183,4,6
10.0,464.0,0.60964912147,0.999999996503,0.783216780478,21.0,0.0,1.0,0.0,5.01724137931,10.0,0.0,0.0,0.0,0.0201397667274,0.219067473143,0.532912494161,0.0200017198286,0.207878546139,0.35376344086,-0.00564516129032,0.0172413793103,0.0172413793103,0.5,0.5,0.276420454545,0.05,0.6,-0.259375,-0.5,-0.1,0.0,0.0,0.5,0.0,236.0,0.0,3303.57523246,2104.95206703,6,6
8.0,205.0,0.615763543765,0.999999990909,0.863636355785,5.0,3.0,0.0,0.0,4.68780487805,9.0,1400.0,1400.0,1400.0,0.0222267030518,0.0222292476217,0.115963560333,0.022225570668,0.817354918326,0.522857142857,0.0532738095238,0.0341463414634,0.0390243902439,0.466666666667,0.533333333333,0.392857142857,0.1,1.0,-0.21056547619,-0.4,-0.1,0.125,0.0,0.375,0.0,2800.0,0.0,6242.2,3101.84957215,5,7
12.0,328.0,0.639143728932,0.999999995025,0.796019896537,7.0,0.0,1.0,0.0,4.61890243902,7.0,0.0,0.0,0.0,0.0285746129018,0.0285789070158,0.0285780177741,0.313580274216,0.600688188093,0.48467630854,0.0880165289256,0.030487804878,0.0243902439024,0.555555555556,0.444444444444,0.496136363636,0.1,1.0,-0.265625,-0.6,-0.05,0.5,-0.1,0.0,0.1,1200.0,0.0,3304.7236218,2412.98619289,5,7
9.0,953.0,0.433297758342,0.999999998255,0.598603838397,15.0,0.0,1.0,0.0,4.92654774397,9.0,0.0,0.0,0.0,0.022224789174,0.0222241807101,0.023189763482,0.0222230667141,0.91013819992,0.424008045826,0.101613428659,0.0493179433368,0.0262329485834,0.652777777778,0.347222222222,0.341316431795,0.0625,1.0,-0.205285714286,-0.5,-0.0714285714286,0.4,0.1,0.1,0.1,192.0,0.0,4105.82007576,2228.42568557,5,1
11.0,173.0,0.683544299471,0.999999989583,0.79166665842,6.0,3.0,0.0,0.0,4.07514450867,6.0,904.0,904.0,904.0,0.0333337363495,0.0333344820409,0.200314005464,0.0333336009523,0.699684175193,0.410101010101,0.214141414141,0.0462427745665,0.0173410404624,0.727272727273,0.272727272727,0.354545454545,0.136363636364,0.5,-0.222222222222,-0.4,-0.1,0.0,0.0,0.5,0.0,1200.0,1730.33333333,4105.82007576,3165.60938981,5,1
14.0,453.0,0.601830662238,0.999999996667,0.7199999976,28.0,5.0,0.0,2.0,4.90066225166,10.0,1700.0,2900.0,2300.0,0.0201576918404,0.0202591495997,0.0200435798397,0.719721996585,0.219817582135,0.452948201224,0.144480519481,0.0353200883002,0.0154525386313,0.695652173913,0.304347826087,0.400710227273,0.1,1.0,-0.317346938776,-0.8,-0.0714285714286,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333,851.0,0.0,8346.89440994,3695.80846298,2,1
7.0,269.0,0.747169808501,0.999999993976,0.903614452388,10.0,0.0,0.0,1.0,4.6468401487,8.0,0.0,0.0,0.0,0.0250081482367,0.0250098527279,0.525099741359,0.0250772486911,0.399805008985,0.455822197127,0.132861220905,0.0334572490706,0.0223048327138,0.6,0.4,0.399410774411,0.1,0.8,-0.117592592593,-0.166666666667,-0.0833333333333,1.0,0.0,0.5,0.0,4600.0,0.0,4105.82007576,1691.74350069,5,1
14.0,221.0,0.660550455686,0.999999992958,0.78169013534,4.0,4.0,1.0,0.0,4.85972850679,8.0,1500.0,5300.0,3400.0,0.538729707075,0.0250024797183,0.0250014691295,0.025000982894,0.386265361183,0.385171376243,0.189285714286,0.0316742081448,0.0,1.0,0.0,0.401428571429,0.1,1.0,0.0,0.0,0.0,0.54,0.16,0.04,0.16,2600.0,0.0,3600.0,2173.38057456,5,1
10.0,239.0,0.666666663854,0.999999993197,0.816326525059,10.0,0.0,0.0,1.0,4.55230125523,10.0,0.0,0.0,0.0,0.0200560944709,0.0203646046234,0.426702299182,0.210602592122,0.322274409602,0.410858585859,0.139090909091,0.0376569037657,0.0167364016736,0.692307692308,0.307692307692,0.299747474747,0.1,0.5,-0.15,-0.4,-0.05,0.166666666667,0.1,0.333333333333,0.1,183.0,0.0,8933.33333333,3362.84390333,6,1
9.0,780.0,0.520314547156,0.999999997817,0.720524015894,11.0,7.0,1.0,1.0,4.64102564103,6.0,987.0,987.0,987.0,0.533556524447,0.0333336486921,0.0333361817523,0.0333333809147,0.366440264194,0.413578088578,0.148688811189,0.0397435897436,0.0115384615385,0.775,0.225,0.378176930596,0.1,1.0,-0.35462962963,-0.8,-0.1,0.0,0.0,0.5,0.0,1100.0,1985.97727273,3303.17539432,2546.55474909,3,1
8.0,322.0,0.630914824508,0.999999995192,0.749999996394,9.0,3.0,1.0,0.0,4.95031055901,4.0,0.0,0.0,0.0,0.0500034754502,0.0523283069685,0.0501488031474,0.797519323865,0.0500000905692,0.472063492063,0.0031746031746,0.0310559006211,0.0155279503106,0.666666666667,0.333333333333,0.276904761905,0.1,0.5,-0.521111111111,-0.8,-0.155555555556,0.0,0.0,0.5,0.0,581.0,2091.22957198,3303.17539432,2774.95664832,2,1
9.0,342.0,0.572700295036,0.999999995025,0.721393031237,11.0,8.0,1.0,0.0,4.8918128655,8.0,1300.0,8700.0,3900.0,0.0250012027599,0.0250015103533,0.0250009856787,0.0250008571101,0.899995444098,0.493579545455,0.107803030303,0.0292397660819,0.0146198830409,0.666666666667,0.333333333333,0.388522727273,0.0625,0.7,-0.245833333333,-0.3125,-0.166666666667,0.1,0.2,0.4,0.2,1000.0,0.0,3303.17539432,2019.54558383,5,1
11.0,360.0,0.511627905489,0.999999995968,0.552419352611,1.0,1.0,1.0,0.0,4.48888888889,5.0,539.0,539.0,539.0,0.0400019612873,0.0412491431431,0.04008620245,0.838662620835,0.0400000722843,0.631281001984,-0.00404885912698,0.0388888888889,0.0388888888889,0.5,0.5,0.463860544218,0.1,1.0,-0.444543650794,-1.0,-0.05,0.0,0.0,0.5,0.0,5200.0,2091.22957198,5364.67244582,3609.9918276,2,1
10.0,362.0,0.566197181504,0.999999995215,0.751196168655,4.0,2.0,1.0,0.0,4.73756906077,5.0,1100.0,1100.0,1100.0,0.454483583702,0.0400026330768,0.0400161550411,0.0400008034604,0.42549682472,0.487916106882,0.120159725332,0.0441988950276,0.0110497237569,0.8,0.2,0.382372835498,0.136363636364,0.9,-0.383333333333,-0.8,-0.133333333333,0.0,0.0,0.5,0.0,1500.0,1100.0,3303.17539432,2461.0573085,3,1
9.0,404.0,0.496277914401,0.999999995798,0.651260501465,5.0,2.0,1.0,0.0,4.4900990099,6.0,4300.0,4300.0,4300.0,0.20545238696,0.0334431177538,0.0335654531667,0.0335710481605,0.693967993959,0.509701857283,0.245356793744,0.0594059405941,0.0049504950495,0.923076923077,0.0769230769231,0.327335858586,0.1,0.6,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,1300.0,2692.37006701,3303.17539432,2948.33581359,5,1
13.0,434.0,0.538271603609,0.999999996094,0.67578124736,7.0,6.0,6.0,0.0,4.71889400922,6.0,902.0,7900.0,3600.66666667,0.0334342612114,0.0334097822378,0.0333386228007,0.0333335104621,0.866483823288,0.392424242424,0.22717035217,0.0622119815668,0.00230414746544,0.964285714286,0.0357142857143,0.325416867084,0.0625,1.0,-0.166666666667,-0.166666666667,-0.166666666667,0.0,0.0,0.5,0.0,1100.0,1782.16071429,3303.17539432,2511.74698862,5,1
9.0,195.0,0.685567006775,0.999999991803,0.844262288162,3.0,1.0,0.0,0.0,5.02564102564,4.0,3200.0,3200.0,3200.0,0.0500134156891,0.05001260479,0.298470668859,0.0500070124587,0.551496298203,0.410649350649,0.134480519481,0.0461538461538,0.0153846153846,0.75,0.25,0.281414141414,0.136363636364,0.7,-0.216666666667,-0.4,-0.125,0.0,0.0,0.5,0.0,1400.0,0.0,3315.67795193,1697.80233603,5,2
11.0,174.0,0.705882348789,0.999999991228,0.789473677285,4.0,4.0,1.0,0.0,4.70689655172,5.0,806.0,806.0,806.0,0.272332185331,0.0416342408129,0.0406047595408,0.255929527143,0.389499287172,0.433148148148,0.0940740740741,0.0459770114943,0.0229885057471,0.666666666667,0.333333333333,0.327083333333,0.0333333333333,0.6,-0.301388888889,-0.5,-0.155555555556,0.0,0.0,0.5,0.0,1500.0,2083.18955513,3783.38549618,3197.91196705,1,2
10.0,209.0,0.64878048464,0.999999992063,0.769841263731,5.0,4.0,0.0,1.0,4.84688995215,5.0,1500.0,10700.0,6733.33333333,0.0401755369846,0.0400013257798,0.640989086639,0.238830806883,0.0400032437131,0.245512820513,0.0538461538462,0.0143540669856,0.0143540669856,0.5,0.5,0.283333333333,0.1,0.5,-0.266666666667,-0.5,-0.1,0.0,0.0,0.5,0.0,585.0,0.0,5623.06382979,2718.0730144,6,2
10.0,275.0,0.610909088688,0.999999993377,0.847682113592,8.0,3.0,0.0,0.0,4.10909090909,10.0,902.0,1600.0,1251.0,0.161375711529,0.0209011798916,0.0211108679178,0.258754592044,0.537857648618,0.414328063241,0.263537549407,0.0618181818182,0.0145454545455,0.809523809524,0.190476190476,0.399197860963,0.05,1.0,-0.33125,-0.6,-0.125,0.0,0.0,0.5,0.0,603.0,1138.0,4747.69565217,3034.29869814,2,2
11.0,294.0,0.61347517513,0.999999994152,0.760233913683,2.0,1.0,1.0,0.0,4.79931972789,6.0,2200.0,2200.0,2200.0,0.033338664092,0.206025445327,0.693052299982,0.0334689371623,0.0341146534368,0.427619047619,0.175535714286,0.0408163265306,0.0136054421769,0.75,0.25,0.344642857143,0.15,0.6,-0.10625,-0.125,-0.1,0.2,-0.1,0.3,0.1,1300.0,0.0,3315.67795193,1748.81700865,6,2
10.0,372.0,0.529745040992,0.999999995614,0.666666663743,9.0,1.0,1.0,0.0,4.5376344086,7.0,577.0,577.0,577.0,0.483515028053,0.0288757466195,0.430428552125,0.0286069030645,0.0285737701378,0.377150537634,0.127956989247,0.0403225806452,0.0161290322581,0.714285714286,0.285714285714,0.39,0.1,0.7,-0.230555555556,-0.5,-0.125,0.0,0.0,0.5,0.0,970.0,1677.68181818,5458.0,2821.0087886,3,2
8.0,762.0,0.375346259868,0.999999997743,0.496613994364,11.0,2.0,1.0,0.0,4.89763779528,8.0,5200.0,5200.0,5200.0,0.0255206385434,0.0250285705299,0.15079295251,0.0251019343468,0.77355590407,0.377904238619,0.0835140306122,0.0314960629921,0.0209973753281,0.6,0.4,0.280629960317,0.0625,1.0,-0.144270833333,-0.4,-0.05,0.0,0.0,0.5,0.0,987.0,0.0,4637.98412698,2946.24076614,1,2
11.0,183.0,0.677595624713,0.999999992188,0.804687493713,4.0,1.0,0.0,0.0,5.40983606557,7.0,5200.0,5200.0,5200.0,0.272129030988,0.0286130807252,0.335966996719,0.334102479189,0.0291884123794,0.300108225108,0.0489669421488,0.0273224043716,0.0109289617486,0.714285714286,0.285714285714,0.192727272727,0.1,0.333333333333,-0.2125,-0.3,-0.125,0.0,0.0,0.5,0.0,727.0,1400.0,8272.13455657,4265.88650504,1,2
9.0,609.0,0.536013399437,0.999999997118,0.729106626141,19.0,0.0,1.0,0.0,4.5960591133,5.0,0.0,0.0,0.0,0.0418216685868,0.0404744361583,0.592583478814,0.28511417592,0.0400062405206,0.45283098295,0.137613922673,0.0607553366174,0.0213464696223,0.74,0.26,0.380775125775,0.0333333333333,1.0,-0.316132478632,-0.8,-0.05,0.0,0.0,0.5,0.0,238.0,0.0,3779.3923445,2123.31125555,4,2
9.0,404.0,0.569999998575,0.999999995868,0.72314049288,5.0,2.0,1.0,0.0,4.91584158416,7.0,3800.0,15200.0,9500.0,0.0285876074905,0.0285738480858,0.346215326848,0.0285726172739,0.568050600302,0.413852813853,0.0230248917749,0.0272277227723,0.029702970297,0.478260869565,0.521739130435,0.349955726092,0.0625,0.5,-0.255555555556,-0.5,-0.05,0.8,0.0,0.3,0.0,831.0,0.0,3315.67795193,2576.12996182,5,2
13.0,377.0,0.58126721603,0.999999995261,0.76777250821,6.0,2.0,1.0,1.0,4.57559681698,8.0,2300.0,3900.0,3100.0,0.190934169537,0.025080176484,0.155982860366,0.02501546737,0.602987326243,0.417708333333,0.175347222222,0.0371352785146,0.0053050397878,0.875,0.125,0.407738095238,0.1,1.0,-0.25,-0.4,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1500.0,1700.0,3937.54811715,2832.48066751,5,2
13.0,332.0,0.604361368834,0.999999995,0.74999999625,9.0,3.0,0.0,1.0,4.51204819277,10.0,245.0,2900.0,1572.5,0.204994375801,0.0202008644314,0.733952541791,0.0200033354554,0.0208488825212,0.362222222222,0.149,0.0361445783133,0.0331325301205,0.521739130435,0.478260869565,0.410555555556,0.16,0.5,-0.190151515152,-0.3,-0.05,0.0,0.0,0.5,0.0,1100.0,0.0,4532.0,2197.9246289,6,3
14.0,224.0,0.631067958102,0.999999992,0.75999999392,6.0,4.0,1.0,0.0,4.21875,4.0,2300.0,5200.0,3750.0,0.0501253303391,0.0500019725538,0.0500247760391,0.0500001177105,0.799847803357,0.451470588235,0.143137254902,0.0446428571429,0.0133928571429,0.769230769231,0.230769230769,0.355,0.1,0.7,-0.138888888889,-0.166666666667,-0.125,0.0,0.0,0.5,0.0,1200.0,1943.06138107,3310.2616454,2836.52075421,5,3
7.0,548.0,0.491712706277,0.999999996774,0.680645159095,7.0,6.0,1.0,0.0,4.92700729927,7.0,387.0,3500.0,1224.25,0.0285722331923,0.0285826320985,0.53095154406,0.383319204018,0.0285743866311,0.432425015461,0.0724528447743,0.0200729927007,0.014598540146,0.578947368421,0.421052631579,0.321546635183,0.1,0.6,-0.188541666667,-0.5,-0.1,0.0,0.0,0.5,0.0,3300.0,580.818181818,3310.2616454,1835.55079688,6,3
10.0,363.0,0.573407200628,0.999999995283,0.745283015352,8.0,3.0,1.0,0.0,4.59504132231,8.0,1000.0,16300.0,8650.0,0.0250272050448,0.269391992993,0.120693004094,0.559873488003,0.0250143098645,0.451977942692,0.166605854463,0.0523415977961,0.0192837465565,0.730769230769,0.269230769231,0.400472772841,0.1,0.8,-0.203968253968,-0.5,-0.05,0.479166666667,0.125,0.0208333333333,0.125,4000.0,0.0,5593.2,3662.27444611,2,3
10.0,220.0,0.599999997209,0.999999992958,0.661971826324,10.0,5.0,1.0,0.0,4.65909090909,8.0,1600.0,2800.0,2200.0,0.0251859388312,0.025203965789,0.0250032306684,0.0250002874761,0.899606577235,0.35946969697,0.187563131313,0.0409090909091,0.0,1.0,0.0,0.272306397306,0.0333333333333,0.6,0.0,0.0,0.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,808.0,1433.33333333,3310.2616454,2546.43587232,5,3
10.0,128.0,0.711999994304,0.999999987952,0.831325291189,4.0,2.0,1.0,0.0,4.8359375,6.0,2000.0,2000.0,2000.0,0.0334593718667,0.0333352408958,0.0334677404415,0.0333335349263,0.86640411187,0.357992424242,0.107007575758,0.078125,0.03125,0.714285714286,0.285714285714,0.261515151515,0.1,0.6,-0.11875,-0.2,-0.05,0.477272727273,0.318181818182,0.0227272727273,0.318181818182,1600.0,2270.36842105,3310.2616454,2931.33969863,5,3
7.0,675.0,0.484162895197,0.99999999759,0.631325299684,9.0,8.0,7.0,2.0,4.74222222222,4.0,790.0,7300.0,3948.33333333,0.547575396598,0.0500109418607,0.0503193180157,0.0518993658766,0.300194977649,0.424623319942,0.0887093403051,0.0355555555556,0.0162962962963,0.685714285714,0.314285714286,0.346185064935,0.0333333333333,1.0,-0.267191142191,-0.5,-0.05,0.0,0.0,0.5,0.0,3400.0,2995.88888889,3543.19626168,3224.29399678,5,3
7.0,396.0,0.554430378343,0.999999995633,0.707423577697,7.0,0.0,1.0,0.0,4.82323232323,7.0,0.0,0.0,0.0,0.0286842494916,0.0289029779853,0.433979763712,0.0286023952014,0.47983061361,0.327775443511,0.0744145233851,0.0328282828283,0.0126262626263,0.722222222222,0.277777777778,0.329665334665,0.136363636364,1.0,-0.201111111111,-0.5,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,246.0,1730.2,6583.81818182,3303.94418412,6,3
12.0,827.0,0.476658476073,0.999999997872,0.685106381521,15.0,0.0,1.0,0.0,4.75211608222,10.0,0.0,0.0,0.0,0.118085487111,0.0200130082725,0.0200264603068,0.126154801231,0.715720243078,0.454586716101,0.160536400219,0.0459492140266,0.00846432889964,0.844444444444,0.155555555556,0.357095579859,0.05,1.0,-0.196683673469,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0,1100.0,0.0,6601.94230769,2864.55589349,5,3
11.0,727.0,0.450762828778,0.999999997543,0.621621620094,6.0,5.0,1.0,0.0,4.30674002751,5.0,660.0,3900.0,1725.75,0.0401430010745,0.0400055688207,0.0400036186944,0.0400033313783,0.839844480032,0.532537236775,0.114182074987,0.0495185694635,0.0178817056396,0.734693877551,0.265306122449,0.364993686869,0.0625,1.0,-0.370512820513,-0.8,-0.125,0.45,0.2,0.05,0.2,661.0,0.0,3310.2616454,2078.6778939,5,3
11.0,358.0,0.530898874913,0.999999994624,0.715053759596,4.0,2.0,0.0,1.0,4.33798882682,9.0,4900.0,4900.0,4900.0,0.02223817413,0.0222640411331,0.499472061577,0.251278347872,0.204747375289,0.524444444444,0.142222222222,0.0446927374302,0.0223463687151,0.666666666667,0.333333333333,0.382291666667,0.1,0.7,-0.20625,-0.5,-0.05,0.0,0.0,0.5,0.0,3000.0,0.0,5320.54811206,2634.47453923,6,3
8.0,143.0,0.693430651873,0.999999989796,0.724489788526,6.0,3.0,1.0,0.0,4.71328671329,4.0,646.0,1500.0,1048.66666667,0.550035211798,0.0500014487103,0.299843429143,0.0500004753496,0.0501194349995,0.329444444444,-0.0163888888889,0.027972027972,0.034965034965,0.444444444444,0.555555555556,0.191666666667,0.1,0.25,-0.2025,-0.5,-0.1,0.333333333333,0.25,0.166666666667,0.25,1000.0,1553.73626374,3302.64599856,2610.00474648,3,4
15.0,134.0,0.713178289045,0.9999999875,0.79999999,3.0,3.0,1.0,0.0,4.82835820896,6.0,744.0,744.0,744.0,0.0334414102688,0.268359416426,0.0333351245478,0.0333346326825,0.631529416075,0.304027777778,0.0930555555556,0.0597014925373,0.00746268656716,0.888888888889,0.111111111111,0.285833333333,0.1,0.5,-0.15,-0.15,-0.15,0.0,0.0,0.5,0.0,753.0,0.0,3302.64599856,2096.11373695,5,4
8.0,567.0,0.515044246876,0.999999996845,0.709779177572,8.0,0.0,1.0,0.0,4.22927689594,10.0,0.0,0.0,0.0,0.0200409651578,0.0200041999175,0.0200641529552,0.0201611444329,0.919729537537,0.502589285714,0.0583333333333,0.0282186948854,0.0229276895944,0.551724137931,0.448275862069,0.4109375,0.1,0.8,-0.260897435897,-0.5,-0.05,0.0,0.0,0.5,0.0,258.0,0.0,3627.6779661,2426.25009699,1,4
10.0,968.0,0.485981307907,0.99999999811,0.739130433385,9.0,4.0,1.0,0.0,4.39049586777,8.0,1200.0,6800.0,3666.66666667,0.0252957419515,0.0250128282813,0.0250067502723,0.0250609536407,0.899623725854,0.462905745049,0.0966257948401,0.0433884297521,0.0237603305785,0.646153846154,0.353846153846,0.41646567718,0.1,1.0,-0.349939613527,-0.8,-0.05,0.65,0.15,0.15,0.15,452.0,0.0,5217.8836478,1892.75358318,1,4
7.0,487.0,0.591752576099,0.999999996564,0.786941578052,11.0,0.0,1.0,0.0,4.70636550308,9.0,0.0,0.0,0.0,0.0222259607948,0.0223148013464,0.0222617709932,0.0222604408966,0.910937025969,0.473020619731,0.0387545568467,0.0349075975359,0.0328542094456,0.515151515152,0.484848484848,0.336970970206,0.1,0.8,-0.323958333333,-1.0,-0.0833333333333,0.0,0.0,0.5,0.0,220.0,0.0,4768.42857143,2477.63551062,5,4
11.0,173.0,0.621301771472,0.999999990654,0.785046721635,5.0,4.0,1.0,0.0,4.77456647399,6.0,644.0,16900.0,6168.66666667,0.43065531465,0.0333356534324,0.0334085300458,0.0333336400043,0.469266861868,0.321742424242,0.0860227272727,0.0346820809249,0.0115606936416,0.75,0.25,0.180871212121,0.0625,0.3,-0.1125,-0.125,-0.1,0.0,0.0,0.5,0.0,493.0,0.0,5992.16666667,3287.76863877,3,4
8.0,545.0,0.474860334311,0.999999996587,0.641638223066,11.0,8.0,1.0,0.0,4.44036697248,10.0,3300.0,3600.0,3450.0,0.312125316137,0.0200289963263,0.364757281427,0.190018288255,0.113070117855,0.420572047001,0.203513450835,0.0366972477064,0.00550458715596,0.869565217391,0.130434782609,0.417711038961,0.0333333333333,1.0,-0.166666666667,-0.1875,-0.125,0.0,0.0,0.5,0.0,1800.0,0.0,5132.26760563,2953.70113568,4,4
13.0,474.0,0.606060604749,0.999999996587,0.767918086116,14.0,2.0,1.0,1.0,4.79746835443,10.0,1800.0,1800.0,1800.0,0.0203783271726,0.0204720932949,0.291980997169,0.546493916967,0.120674665397,0.360591206179,0.0933897801545,0.035864978903,0.0147679324895,0.708333333333,0.291666666667,0.377629233512,0.0333333333333,1.0,-0.420634920635,-1.0,-0.155555555556,0.0,0.0,0.5,0.0,1800.0,1990.14285714,4937.9692623,3196.44810945,2,4
8.0,603.0,0.442211054536,0.999999997143,0.594285712588,10.0,5.0,1.0,0.0,4.65339966833,7.0,656.0,1200.0,792.0,0.0289378503662,0.0285734878208,0.603029871584,0.0285727191812,0.310886071048,0.246904761905,0.0380952380952,0.0149253731343,0.00663349917081,0.692307692308,0.307692307692,0.292592592593,0.1,0.5,-0.25,-0.4,-0.05,0.0,0.0,0.5,0.0,1000.0,1100.0,3302.64599856,1990.34435042,6,4
7.0,569.0,0.53451327339,0.999999997151,0.703703701699,4.0,2.0,1.0,0.0,5.06854130053,9.0,2700.0,2700.0,2700.0,0.140582703321,0.0222569435394,0.0222256590549,0.02222237489,0.792712319195,0.401354133671,0.164838718192,0.0421792618629,0.0158172231986,0.727272727273,0.272727272727,0.371579635642,0.0625,1.0,-0.22328042328,-0.4,-0.0714285714286,1.0,0.0,0.5,0.0,981.0,0.0,4265.41040462,2483.14935619,5,4
11.0,389.0,0.568062825738,0.999999995238,0.771428567755,10.0,3.0,1.0,1.0,4.51156812339,10.0,2700.0,2700.0,2700.0,0.518845505213,0.0200056542512,0.0200676723686,0.214526939116,0.226554229051,0.563888888889,0.183645124717,0.0462724935733,0.012853470437,0.782608695652,0.217391304348,0.420701058201,0.1,1.0,-0.291111111111,-0.5,-0.1,0.4,0.0,0.1,0.0,2900.0,0.0,4640.7954023,2753.4757303,3,4
10.0,128.0,0.690476184996,0.999999988095,0.797619038124,3.0,2.0,0.0,1.0,5.2109375,7.0,4400.0,4400.0,4400.0,0.0285937292075,0.235139256176,0.0285724034171,0.679122758089,0.028571853111,0.462820512821,0.0192307692308,0.046875,0.03125,0.6,0.4,0.277777777778,0.1,0.5,-0.354166666667,-0.5,-0.166666666667,0.0,0.0,0.5,0.0,987.0,0.0,5512.17842324,3735.53492015,1,4
9.0,213.0,0.651960781118,0.999999991736,0.826446274162,7.0,3.0,1.0,0.0,4.72300469484,4.0,1100.0,10000.0,5550.0,0.0500032233058,0.0501307549132,0.050001028648,0.050000353366,0.799864639767,0.522604617605,0.273932178932,0.0516431924883,0.0093896713615,0.846153846154,0.153846153846,0.421271153089,0.0333333333333,0.7,-0.2625,-0.4,-0.125,0.0,0.0,0.5,0.0,4300.0,2733.95839311,5280.0,3516.75435879,4,4
11.0,185.0,0.56043955736,0.999999991597,0.596638650448,12.0,2.0,1.0,0.0,4.54594594595,8.0,1600.0,1600.0,1600.0,0.0251374959494,0.0250167012515,0.0250053941627,0.782367305233,0.142473103403,0.449621212121,0.19946969697,0.0378378378378,0.0162162162162,0.7,0.3,0.433766233766,0.136363636364,0.75,-0.180555555556,-0.291666666667,-0.05,0.0,0.0,0.5,0.0,2400.0,0.0,5326.50568522,2245.54082329,1,5
